[main] 12:24:55,928 INFO  [com.qmetry.qaf.automation.core.ConfigurationManager] ISFW build info: {qaf-Type=core, qaf-Revision=0, qaf-Version=3.0, qaf-Build-Time=26-Jul-2020 22:16:34}
[main] 12:24:55,945 INFO  [com.qmetry.qaf.automation.core.ConfigurationManager] Resource dir: /Users/spenn02/IdeaProjects/Archive/src/main/resources/common. Found property files to load: 7
[main] 12:24:56,591 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Calculator.feature
[main] 12:24:56,592 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Vystar.feature
[main] 12:24:56,593 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Maps.feature
[main] 12:24:56,595 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/MultiDevice.feature
[main] 12:24:56,598 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/VirtualDevices.feature
[main] 12:24:56,599 INFO  [com.qmetry.qaf.automation.step.client.gherkin.GherkinScenarioFactory] total test found: 1
[main] 12:24:56,604 INFO  [com.qmetry.qaf.automation.step.client.gherkin.GherkinScenarioFactory] scenario.file.loc[Ljava.lang.String;@36c54a56
[main] 12:24:56,605 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/WebSearch.feature
[main] 12:24:56,606 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Cafe24.feature
[main] 12:24:56,608 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/WinnDixie.feature
[main] 12:24:56,610 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/AudioCalls.feature
[main] 12:24:56,612 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/ExpenseTracker.feature
[main] 12:24:56,613 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/BectonDickson.feature
[main] 12:24:56,614 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Arbeit.feature
[main] 12:24:56,617 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Calculator.feature
[main] 12:24:56,618 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Vystar.feature
[main] 12:24:56,619 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Maps.feature
[main] 12:24:56,621 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/MultiDevice.feature
[main] 12:24:56,622 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/VirtualDevices.feature
[main] 12:24:56,623 INFO  [com.qmetry.qaf.automation.step.client.gherkin.GherkinScenarioFactory] total test found: 1
[main] 12:24:56,628 INFO  [com.qmetry.qaf.automation.step.client.gherkin.GherkinScenarioFactory] scenario.file.loc[Ljava.lang.String;@4cfbaf4
[main] 12:24:56,629 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/WebSearch.feature
[main] 12:24:56,630 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Cafe24.feature
[main] 12:24:56,632 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/WinnDixie.feature
[main] 12:24:56,634 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/AudioCalls.feature
[main] 12:24:56,635 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/ExpenseTracker.feature
[main] 12:24:56,636 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/BectonDickson.feature
[main] 12:24:56,636 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Arbeit.feature
[main] 12:24:56,637 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Calculator.feature
[main] 12:24:56,638 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Vystar.feature
[main] 12:24:56,640 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Maps.feature
[main] 12:24:56,641 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/MultiDevice.feature
[main] 12:24:56,642 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/VirtualDevices.feature
[main] 12:24:56,643 INFO  [com.qmetry.qaf.automation.step.client.gherkin.GherkinScenarioFactory] total test found: 1
[main] 12:24:56,647 INFO  [com.qmetry.qaf.automation.step.client.gherkin.GherkinScenarioFactory] scenario.file.loc[Ljava.lang.String;@16fe9c29
[main] 12:24:56,648 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/WebSearch.feature
[main] 12:24:56,649 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Cafe24.feature
[main] 12:24:56,650 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/WinnDixie.feature
[main] 12:24:56,652 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/AudioCalls.feature
[main] 12:24:56,653 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/ExpenseTracker.feature
[main] 12:24:56,654 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/BectonDickson.feature
[main] 12:24:56,655 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Arbeit.feature
[main] 12:24:56,658 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Calculator.feature
[main] 12:24:56,659 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Vystar.feature
[main] 12:24:56,660 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Maps.feature
[main] 12:24:56,661 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/MultiDevice.feature
[main] 12:24:56,662 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/VirtualDevices.feature
[main] 12:24:56,663 INFO  [com.qmetry.qaf.automation.step.client.gherkin.GherkinScenarioFactory] total test found: 1
[main] 12:24:56,667 INFO  [com.qmetry.qaf.automation.step.client.gherkin.GherkinScenarioFactory] scenario.file.loc[Ljava.lang.String;@5cf87cfd
[main] 12:24:56,668 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/WebSearch.feature
[main] 12:24:56,669 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Cafe24.feature
[main] 12:24:56,671 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/WinnDixie.feature
[main] 12:24:56,673 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/AudioCalls.feature
[main] 12:24:56,675 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/ExpenseTracker.feature
[main] 12:24:56,676 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/BectonDickson.feature
[main] 12:24:56,677 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Arbeit.feature
[main] 12:24:56,678 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Calculator.feature
[main] 12:24:56,680 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Vystar.feature
[main] 12:24:56,681 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Maps.feature
[main] 12:24:56,683 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/MultiDevice.feature
[main] 12:24:56,684 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/VirtualDevices.feature
[main] 12:24:56,686 INFO  [com.qmetry.qaf.automation.step.client.gherkin.GherkinScenarioFactory] total test found: 1
[main] 12:24:56,691 INFO  [com.qmetry.qaf.automation.step.client.gherkin.GherkinScenarioFactory] scenario.file.loc[Ljava.lang.String;@b967222
[main] 12:24:56,692 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/WebSearch.feature
[main] 12:24:56,693 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Cafe24.feature
[main] 12:24:56,695 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/WinnDixie.feature
[main] 12:24:56,698 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/AudioCalls.feature
[main] 12:24:56,699 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/ExpenseTracker.feature
[main] 12:24:56,700 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/BectonDickson.feature
[main] 12:24:56,701 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Arbeit.feature
[main] 12:24:56,703 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Calculator.feature
[main] 12:24:56,705 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Vystar.feature
[main] 12:24:56,706 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Maps.feature
[main] 12:24:56,709 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/MultiDevice.feature
[main] 12:24:56,711 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/VirtualDevices.feature
[main] 12:24:56,712 INFO  [com.qmetry.qaf.automation.step.client.gherkin.GherkinScenarioFactory] total test found: 1
[main] 12:24:56,717 INFO  [com.qmetry.qaf.automation.step.client.gherkin.GherkinScenarioFactory] scenario.file.loc[Ljava.lang.String;@592238c5
[main] 12:24:56,718 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/WebSearch.feature
[main] 12:24:56,719 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Cafe24.feature
[main] 12:24:56,720 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/WinnDixie.feature
[main] 12:24:56,724 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/AudioCalls.feature
[main] 12:24:56,726 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/ExpenseTracker.feature
[main] 12:24:56,727 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/BectonDickson.feature
[main] 12:24:56,728 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Arbeit.feature
[main] 12:24:56,730 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Calculator.feature
[main] 12:24:56,731 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Vystar.feature
[main] 12:24:56,732 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Maps.feature
[main] 12:24:56,734 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/MultiDevice.feature
[main] 12:24:56,735 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/VirtualDevices.feature
[main] 12:24:56,736 INFO  [com.qmetry.qaf.automation.step.client.gherkin.GherkinScenarioFactory] total test found: 1
[main] 12:24:56,741 INFO  [com.qmetry.qaf.automation.step.client.gherkin.GherkinScenarioFactory] scenario.file.loc[Ljava.lang.String;@ce9b9a9
[main] 12:24:56,742 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/WebSearch.feature
[main] 12:24:56,743 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/Cafe24.feature
[main] 12:24:56,745 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/WinnDixie.feature
[main] 12:24:56,748 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/AudioCalls.feature
[main] 12:24:56,749 INFO  [com.qmetry.qaf.automation.step.client.text.BehaviorScanner] loading feature file: /Users/spenn02/IdeaProjects/Archive/src/main/resources/scenarios/ExpenseTracker.feature
